item_id,restaurant_id,item_name,global_item_id,cuisine,category,price,is_veg,is_bestseller,avg_weekly_orders
ITM04946,R0273,Special Masala Pav,MASALA_PAV,Indian Street,Side,79,True,False,22
ITM04947,R0273,Special Extra Pav,EXTRA_PAV,Indian Street,Extension,39,True,False,9
ITM04948,R0273,Special Brownie,BROWNIE,Dessert,Dessert,199,True,False,3
ITM04949,R0273,Chef's Masala Chaas,MASALA_CHAAS,Beverage,Beverage,39,True,False,10
ITM04950,R0273,Premium Pav Bhaji,PAV_BHAJI,Indian Street,Main,179,True,False,24
ITM04951,R0273,Premium Lassi,LASSI,Beverage,Beverage,99,True,True,350
ITM04952,R0273,Premium Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,399,False,True,87
ITM04953,R0273,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,179,True,False,9
ITM04954,R0273,Signature Shrikhand,SHRIKHAND,Dessert,Dessert,179,True,False,21
ITM04955,R0273,Premium Vada Pav,VADA_PAV,Indian Street,Main,39,True,False,5
ITM04956,R0273,Signature Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,309,False,False,1
ITM04957,R0273,Cold Coffee,COLD_COFFEE,Beverage,Beverage,189,True,False,22
ITM04958,R0273,Premium Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,179,True,False,3
ITM04959,R0274,Extra Pav,EXTRA_PAV,Indian Street,Extension,39,True,False,38
ITM04960,R0274,Tiramisu,TIRAMISU,Continental,Dessert,159,True,False,10
ITM04961,R0274,House Vada Pav,VADA_PAV,Indian Street,Main,49,True,False,15
ITM04962,R0274,Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,109,True,False,29
ITM04963,R0274,House Shrikhand,SHRIKHAND,Dessert,Dessert,129,True,False,19
ITM04964,R0274,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,89,True,False,10
ITM04965,R0274,Signature Cold Coffee,COLD_COFFEE,Beverage,Beverage,129,True,False,9
ITM04966,R0274,Classic Pav Bhaji,PAV_BHAJI,Indian Street,Main,119,True,False,33
ITM04967,R0274,Chef's Mango Lassi,MANGO_LASSI,Beverage,Beverage,169,True,False,24
ITM04968,R0274,Spicy Caesar Salad,CAESAR_SALAD,Continental,Side,329,False,False,14
ITM04969,R0274,Premium Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,209,True,False,34
ITM04970,R0274,Spicy French Fries,FRENCH_FRIES,Continental,Side,169,True,False,12
ITM04971,R0274,Classic Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,329,True,True,427
ITM04972,R0274,Spicy Garlic Bread,GARLIC_BREAD,Continental,Side,219,True,False,13
ITM04973,R0274,Premium Lassi,LASSI,Beverage,Beverage,89,True,False,9
ITM04974,R0274,Classic Kulfi,KULFI,Dessert,Dessert,149,True,False,39
ITM04975,R0274,Special Brownie,BROWNIE,Dessert,Dessert,89,True,True,499
ITM04976,R0274,Chef's Masala Pav,MASALA_PAV,Indian Street,Side,49,True,True,370
ITM04977,R0274,Spicy Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,129,True,False,40
ITM04978,R0275,Filter Coffee,FILTER_COFFEE,South Indian,Beverage,89,True,False,14
ITM04979,R0275,Special Kulfi,KULFI,Dessert,Dessert,209,True,False,23
ITM04980,R0275,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,99,True,False,35
ITM04981,R0275,House Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,219,True,False,31
ITM04982,R0275,Spicy Uttapam,UTTAPAM,South Indian,Main,259,True,False,34
ITM04983,R0275,Cold Coffee,COLD_COFFEE,Beverage,Beverage,299,True,True,390
ITM04984,R0275,Classic Rasam,RASAM,South Indian,Extension,99,True,False,12
ITM04985,R0275,Payasam,PAYASAM,South Indian,Dessert,149,True,False,23
ITM04986,R0275,Signature Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,49,True,True,287
ITM04987,R0275,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,239,True,False,17
ITM04988,R0275,Chef's Lassi,LASSI,Beverage,Beverage,149,True,False,36
ITM04989,R0275,Classic Mango Lassi,MANGO_LASSI,Beverage,Beverage,249,True,False,31
ITM04990,R0275,Classic Sambar,SAMBAR,South Indian,Extension,79,True,False,25
ITM04991,R0275,Special Medu Vada,MEDU_VADA,South Indian,Side,129,True,False,37
ITM04992,R0275,Classic Brownie,BROWNIE,Dessert,Dessert,339,True,False,21
ITM04993,R0275,Spicy Idli,IDLI,South Indian,Main,69,True,True,366
ITM04994,R0275,Dosa,DOSA,South Indian,Main,199,True,False,33
ITM04995,R0275,Premium Shrikhand,SHRIKHAND,Dessert,Dessert,209,True,False,25
ITM04996,R0276,Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,179,True,False,5
ITM04997,R0276,Premium Brownie,BROWNIE,Dessert,Dessert,289,True,False,14
ITM04998,R0276,Premium Tiramisu,TIRAMISU,Continental,Dessert,359,True,False,29
ITM04999,R0276,Classic French Fries,FRENCH_FRIES,Continental,Side,159,True,True,339
ITM05000,R0276,Signature Vada Pav,VADA_PAV,Indian Street,Main,59,True,False,2
ITM05001,R0276,Classic Cold Coffee,COLD_COFFEE,Beverage,Beverage,329,True,True,143
ITM05002,R0276,Premium Masala Chaas,MASALA_CHAAS,Beverage,Beverage,99,True,False,10
ITM05003,R0276,Classic Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,249,True,False,27
ITM05004,R0276,House Garlic Bread,GARLIC_BREAD,Continental,Side,249,True,False,7
ITM05005,R0276,Spicy Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,339,True,False,21
ITM05006,R0276,Premium Pav Bhaji,PAV_BHAJI,Indian Street,Main,209,True,False,20
ITM05007,R0276,Classic Kulfi,KULFI,Dessert,Dessert,129,True,False,36
ITM05008,R0276,Classic Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,549,True,False,16
ITM05009,R0276,Signature Caesar Salad,CAESAR_SALAD,Continental,Side,249,False,False,21
ITM05010,R0276,Premium Lassi,LASSI,Beverage,Beverage,169,True,False,16
ITM05011,R0276,Chef's Extra Pav,EXTRA_PAV,Indian Street,Extension,59,True,True,213
ITM05012,R0276,House Shrikhand,SHRIKHAND,Dessert,Dessert,279,True,False,18
ITM05013,R0276,Mango Lassi,MANGO_LASSI,Beverage,Beverage,179,True,False,8
ITM05014,R0276,Masala Pav,MASALA_PAV,Indian Street,Side,109,True,False,30
ITM05015,R0277,Shrikhand,SHRIKHAND,Dessert,Dessert,149,True,False,37
ITM05016,R0277,Spicy Brownie,BROWNIE,Dessert,Dessert,89,True,False,40
ITM05017,R0277,Masala Chaas,MASALA_CHAAS,Beverage,Beverage,49,True,False,12
ITM05018,R0277,Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,169,True,False,39
ITM05019,R0277,Classic Cold Coffee,COLD_COFFEE,Beverage,Beverage,229,True,False,1
ITM05020,R0277,Classic Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,159,True,False,37
ITM05021,R0277,Spicy Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,289,True,False,29
ITM05022,R0277,Special Extra Pav,EXTRA_PAV,Indian Street,Extension,29,True,False,11
ITM05023,R0277,Premium Pav Bhaji,PAV_BHAJI,Indian Street,Main,249,True,True,219
ITM05024,R0277,Lassi,LASSI,Beverage,Beverage,89,True,False,39
ITM05025,R0277,Vada Pav,VADA_PAV,Indian Street,Main,69,True,True,438
ITM05026,R0277,Premium Kulfi,KULFI,Dessert,Dessert,109,True,False,8
ITM05027,R0277,Signature Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,139,True,False,32
ITM05028,R0277,Premium Hakka Noodles,HAKKA_NOODLES,Chinese,Main,289,True,False,9
ITM05029,R0277,Classic Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,289,False,False,9
ITM05030,R0277,Spicy Spring Rolls,SPRING_ROLLS,Chinese,Side,219,True,False,2
ITM05031,R0277,Signature Mango Lassi,MANGO_LASSI,Beverage,Beverage,159,True,False,9
ITM05032,R0277,Special Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,119,True,True,253
ITM05033,R0277,Premium Masala Pav,MASALA_PAV,Indian Street,Side,69,True,False,36
ITM05034,R0278,Vada Pav,VADA_PAV,Indian Street,Main,59,True,False,34
ITM05035,R0278,Premium Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,149,True,False,23
ITM05036,R0278,Signature Brownie,BROWNIE,Dessert,Dessert,209,True,False,24
ITM05037,R0278,Premium Mango Lassi,MANGO_LASSI,Beverage,Beverage,229,True,False,12
ITM05038,R0278,House Masala Pav,MASALA_PAV,Indian Street,Side,99,True,False,35
ITM05039,R0278,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,239,True,False,4
ITM05040,R0278,Special Lassi,LASSI,Beverage,Beverage,159,True,False,13
ITM05041,R0278,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,209,True,True,192
ITM05042,R0278,House Masala Chaas,MASALA_CHAAS,Beverage,Beverage,59,True,False,16
ITM05043,R0278,Signature Shrikhand,SHRIKHAND,Dessert,Dessert,119,True,False,6
ITM05044,R0278,Extra Pav,EXTRA_PAV,Indian Street,Extension,49,True,True,106
ITM05045,R0278,Signature Kulfi,KULFI,Dessert,Dessert,179,True,False,5
ITM05046,R0278,Classic Pav Bhaji,PAV_BHAJI,Indian Street,Main,289,True,True,477
ITM05047,R0279,Spicy Kulfi,KULFI,Dessert,Dessert,179,True,False,2
ITM05048,R0279,Premium Cold Coffee,COLD_COFFEE,Beverage,Beverage,209,True,False,20
ITM05049,R0279,Chef's Veg Biryani,VEG_BIRYANI,Biryani,Main,609,True,False,31
ITM05050,R0279,Premium Pav Bhaji,PAV_BHAJI,Indian Street,Main,299,True,False,33
ITM05051,R0279,Premium Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,339,True,False,4
ITM05052,R0279,House Masala Pav,MASALA_PAV,Indian Street,Side,139,True,True,52
ITM05053,R0279,Spicy Lassi,LASSI,Beverage,Beverage,179,True,False,31
ITM05054,R0279,Extra Pav,EXTRA_PAV,Indian Street,Extension,69,True,False,14
ITM05055,R0279,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,279,True,False,6
ITM05056,R0279,House Shrikhand,SHRIKHAND,Dessert,Dessert,229,True,False,10
ITM05057,R0279,Classic Salan,SALAN,Biryani,Extension,129,True,True,74
ITM05058,R0279,Classic Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,749,False,True,424
ITM05059,R0279,Premium Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,439,False,False,8
ITM05060,R0279,Spicy Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,379,True,False,11
ITM05061,R0279,House Brownie,BROWNIE,Dessert,Dessert,349,True,False,30
ITM05062,R0279,Classic Vada Pav,VADA_PAV,Indian Street,Main,149,True,False,30
ITM05063,R0279,Spicy Masala Chaas,MASALA_CHAAS,Beverage,Beverage,169,True,False,4
ITM05064,R0280,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,179,True,False,8
ITM05065,R0280,Classic Payasam,PAYASAM,South Indian,Dessert,89,True,True,278
ITM05066,R0280,Mango Lassi,MANGO_LASSI,Beverage,Beverage,139,True,False,22
ITM05067,R0280,Premium Rasam,RASAM,South Indian,Extension,89,True,False,16
ITM05068,R0280,Premium Medu Vada,MEDU_VADA,South Indian,Side,79,True,True,368
ITM05069,R0280,Chef's Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,409,False,True,68
ITM05070,R0280,Premium Lassi,LASSI,Beverage,Beverage,109,True,False,37
ITM05071,R0280,House Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,279,False,False,28
ITM05072,R0280,Premium Brownie,BROWNIE,Dessert,Dessert,139,True,False,22
ITM05073,R0280,Special Dosa,DOSA,South Indian,Main,169,True,False,35
ITM05074,R0280,Uttapam,UTTAPAM,South Indian,Main,159,True,False,12
ITM05075,R0280,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,149,True,False,20
ITM05076,R0280,Chef's Kulfi,KULFI,Dessert,Dessert,119,True,False,10
ITM05077,R0280,Spicy Cold Coffee,COLD_COFFEE,Beverage,Beverage,219,True,False,12
ITM05078,R0280,Chef's Veg Biryani,VEG_BIRYANI,Biryani,Main,229,True,False,6
ITM05079,R0280,House Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,109,True,False,2
ITM05080,R0280,Classic Masala Chaas,MASALA_CHAAS,Beverage,Beverage,49,True,False,34
ITM05081,R0280,Special Filter Coffee,FILTER_COFFEE,South Indian,Beverage,69,True,False,22
ITM05082,R0280,Signature Salan,SALAN,Biryani,Extension,49,True,False,37
ITM05083,R0281,Spicy Cold Coffee,COLD_COFFEE,Beverage,Beverage,229,True,False,25
ITM05084,R0281,Premium Masala Pav,MASALA_PAV,Indian Street,Side,69,True,False,1
ITM05085,R0281,Signature Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,469,False,False,37
ITM05086,R0281,Lassi,LASSI,Beverage,Beverage,99,True,False,9
ITM05087,R0281,Spicy Extra Pav,EXTRA_PAV,Indian Street,Extension,49,True,False,2
ITM05088,R0281,Vada Pav,VADA_PAV,Indian Street,Main,109,True,False,15
ITM05089,R0281,Classic Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,219,True,True,110
ITM05090,R0281,Premium Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,419,True,False,18
ITM05091,R0281,Signature Masala Chaas,MASALA_CHAAS,Beverage,Beverage,59,True,False,28
ITM05092,R0281,Signature Brownie,BROWNIE,Dessert,Dessert,229,True,False,36
ITM05093,R0281,Signature Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,309,True,False,35
ITM05094,R0281,Chef's Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,139,True,True,248
ITM05095,R0281,Premium Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,189,True,False,9
ITM05096,R0281,Chef's Pav Bhaji,PAV_BHAJI,Indian Street,Main,219,True,False,2
ITM05097,R0281,Classic Hakka Noodles,HAKKA_NOODLES,Chinese,Main,369,True,False,5
ITM05098,R0281,Classic Spring Rolls,SPRING_ROLLS,Chinese,Side,339,True,False,2
ITM05099,R0281,Special Mango Lassi,MANGO_LASSI,Beverage,Beverage,119,True,False,31
ITM05100,R0281,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,169,True,True,266
ITM05101,R0281,Classic Kulfi,KULFI,Dessert,Dessert,139,True,False,24
ITM05102,R0282,House Hakka Noodles,HAKKA_NOODLES,Chinese,Main,299,True,False,6
ITM05103,R0282,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,69,True,True,268
ITM05104,R0282,Premium Lassi,LASSI,Beverage,Beverage,89,True,False,27
ITM05105,R0282,Classic Veg Manchurian,VEG_MANCHURIAN,Chinese,Main,189,True,False,9
ITM05106,R0282,Spicy Pasta Arrabbiata,PASTA_ARRABBIATA,Continental,Main,239,True,False,19
ITM05107,R0282,Signature Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,119,True,False,22
ITM05108,R0282,Classic Shrikhand,SHRIKHAND,Dessert,Dessert,129,True,False,17
ITM05109,R0282,Premium Caesar Salad,CAESAR_SALAD,Continental,Side,339,False,False,1
ITM05110,R0282,Special Spring Rolls,SPRING_ROLLS,Chinese,Side,189,True,False,19
ITM05111,R0282,Special Chicken Fried Rice,CHICKEN_FRIED_RICE,Chinese,Main,209,False,False,16
ITM05112,R0282,Special Tiramisu,TIRAMISU,Continental,Dessert,199,True,False,8
ITM05113,R0282,Signature Cold Coffee,COLD_COFFEE,Beverage,Beverage,159,True,False,40
ITM05114,R0282,Margherita Pizza,MARGHERITA_PIZZA,Continental,Main,319,True,False,26
ITM05115,R0282,Mango Lassi,MANGO_LASSI,Beverage,Beverage,119,True,False,37
ITM05116,R0282,House Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,139,True,True,238
ITM05117,R0282,Spicy Veg Fried Rice,VEG_FRIED_RICE,Chinese,Main,229,True,False,20
ITM05118,R0282,Brownie,BROWNIE,Dessert,Dessert,119,True,False,24
ITM05119,R0282,Signature French Fries,FRENCH_FRIES,Continental,Side,89,True,False,38
ITM05120,R0282,Chef's Hot Sour Soup,HOT_SOUR_SOUP,Chinese,Beverage,99,True,False,24
ITM05121,R0282,Classic Kulfi,KULFI,Dessert,Dessert,79,True,True,267
ITM05122,R0283,Special Shrikhand,SHRIKHAND,Dessert,Dessert,259,True,True,106
ITM05123,R0283,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,169,True,False,36
ITM05124,R0283,Spicy Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,499,True,False,8
ITM05125,R0283,Premium Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,479,False,False,3
ITM05126,R0283,House Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,199,True,False,2
ITM05127,R0283,Premium Raita,RAITA,North Indian,Extension,79,True,False,36
ITM05128,R0283,Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,59,True,False,7
ITM05129,R0283,Chef's Masala Chaas,MASALA_CHAAS,Beverage,Beverage,119,True,False,26
ITM05130,R0283,Chole Bhature,CHOLE_BHATURE,North Indian,Main,199,True,False,6
ITM05131,R0283,House Mango Lassi,MANGO_LASSI,Beverage,Beverage,159,True,False,11
ITM05132,R0283,Special Veg Biryani,VEG_BIRYANI,Biryani,Main,329,True,False,34
ITM05133,R0283,Special Masala Papad,MASALA_PAPAD,North Indian,Side,49,True,False,35
ITM05134,R0283,Spicy Kulfi,KULFI,Dessert,Dessert,99,True,False,34
ITM05135,R0283,Signature Brownie,BROWNIE,Dessert,Dessert,119,True,True,465
ITM05136,R0283,Spicy Salan,SALAN,Biryani,Extension,59,True,True,279
ITM05137,R0283,Special Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,189,True,False,10
ITM05138,R0283,Signature Kheer,KHEER,North Indian,Dessert,169,True,False,7
ITM05139,R0283,Cold Coffee,COLD_COFFEE,Beverage,Beverage,169,True,False,4
ITM05140,R0283,Premium Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,469,False,False,6
ITM05141,R0283,Special Butter Naan,BUTTER_NAAN,North Indian,Side,129,True,False,33
ITM05142,R0283,Dal Makhani,DAL_MAKHANI,North Indian,Main,279,True,False,27
ITM05143,R0283,Premium Boondi Raita,BOONDI_RAITA,North Indian,Side,89,True,False,7
ITM05144,R0284,Chef's Brownie,BROWNIE,Dessert,Dessert,349,True,False,32
ITM05145,R0284,House Vada Pav,VADA_PAV,Indian Street,Main,99,True,False,13
ITM05146,R0284,Spicy Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,12
ITM05147,R0284,Special Dal Makhani,DAL_MAKHANI,North Indian,Main,319,True,False,13
ITM05148,R0284,House Extra Pav,EXTRA_PAV,Indian Street,Extension,29,True,False,2
ITM05149,R0284,Signature Raita,RAITA,North Indian,Extension,119,True,False,12
ITM05150,R0284,Signature Kulfi,KULFI,Dessert,Dessert,199,True,False,35
ITM05151,R0284,House Mango Lassi,MANGO_LASSI,Beverage,Beverage,169,True,False,29
ITM05152,R0284,House Butter Naan,BUTTER_NAAN,North Indian,Side,99,True,True,410
ITM05153,R0284,Chef's Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,159,True,False,39
ITM05154,R0284,Special Lassi,LASSI,Beverage,Beverage,119,True,False,32
ITM05155,R0284,Spicy Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,429,True,True,154
ITM05156,R0284,Special Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,79,True,False,36
ITM05157,R0284,Premium Cold Coffee,COLD_COFFEE,Beverage,Beverage,219,True,False,22
ITM05158,R0284,House Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,69,True,False,13
ITM05159,R0284,Pav Bhaji,PAV_BHAJI,Indian Street,Main,309,True,False,11
ITM05160,R0284,House Masala Papad,MASALA_PAPAD,North Indian,Side,99,True,True,180
ITM05161,R0284,House Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,279,True,False,26
ITM05162,R0284,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,229,True,False,10
ITM05163,R0284,Spicy Boondi Raita,BOONDI_RAITA,North Indian,Side,109,True,False,23
ITM05164,R0284,Premium Chole Bhature,CHOLE_BHATURE,North Indian,Main,229,True,False,34
ITM05165,R0284,Kheer,KHEER,North Indian,Dessert,279,True,False,9
ITM05166,R0285,Special Shrikhand,SHRIKHAND,Dessert,Dessert,149,True,False,38
ITM05167,R0285,Spicy Chicken Biryani,CHICKEN_BIRYANI,Biryani,Main,479,False,False,5
ITM05168,R0285,Veg Biryani,VEG_BIRYANI,Biryani,Main,469,True,False,4
ITM05169,R0285,Vada Pav,VADA_PAV,Indian Street,Main,89,True,True,351
ITM05170,R0285,Spicy Pav Bhaji,PAV_BHAJI,Indian Street,Main,229,True,False,30
ITM05171,R0285,Special Brownie,BROWNIE,Dessert,Dessert,199,True,True,179
ITM05172,R0285,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,289,True,False,2
ITM05173,R0285,Premium Mutton Biryani,MUTTON_BIRYANI,Biryani,Main,559,False,False,38
ITM05174,R0285,Spicy Lassi,LASSI,Beverage,Beverage,129,True,False,35
ITM05175,R0285,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,169,True,True,470
ITM05176,R0285,Special Mango Lassi,MANGO_LASSI,Beverage,Beverage,239,True,False,37
ITM05177,R0285,Premium Salan,SALAN,Biryani,Extension,79,True,False,21
ITM05178,R0285,Signature Masala Pav,MASALA_PAV,Indian Street,Side,99,True,False,5
ITM05179,R0285,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,69,True,False,12
ITM05180,R0285,Special Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,189,True,False,17
ITM05181,R0285,Chef's Kulfi,KULFI,Dessert,Dessert,189,True,False,38
ITM05182,R0285,Extra Pav,EXTRA_PAV,Indian Street,Extension,29,True,False,39
ITM05183,R0286,House Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,429,False,False,8
ITM05184,R0286,Chef's Dal Makhani,DAL_MAKHANI,North Indian,Main,369,True,False,25
ITM05185,R0286,House Paneer Butter Masala,PANEER_BUTTER_MASALA,North Indian,Main,279,True,False,7
ITM05186,R0286,Spicy Kulfi,KULFI,Dessert,Dessert,109,True,False,25
ITM05187,R0286,Premium Lassi,LASSI,Beverage,Beverage,169,True,False,10
ITM05188,R0286,Chef's Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,69,True,False,32
ITM05189,R0286,Gulab Jamun,GULAB_JAMUN,North Indian,Dessert,159,True,False,4
ITM05190,R0286,Chef's Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,189,True,False,31
ITM05191,R0286,Premium Kheer,KHEER,North Indian,Dessert,259,True,False,16
ITM05192,R0286,Signature Brownie,BROWNIE,Dessert,Dessert,289,True,False,12
ITM05193,R0286,Classic Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,449,False,False,28
ITM05194,R0286,Chef's Cold Coffee,COLD_COFFEE,Beverage,Beverage,139,True,False,14
ITM05195,R0286,Spicy Raita,RAITA,North Indian,Extension,119,True,False,38
ITM05196,R0286,Boondi Raita,BOONDI_RAITA,North Indian,Side,99,True,False,40
ITM05197,R0286,Special Chole Bhature,CHOLE_BHATURE,North Indian,Main,379,True,True,463
ITM05198,R0286,Chef's Shrikhand,SHRIKHAND,Dessert,Dessert,199,True,False,5
ITM05199,R0286,House Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,239,True,False,11
ITM05200,R0286,Special Butter Naan,BUTTER_NAAN,North Indian,Side,59,True,False,9
ITM05201,R0286,Naan,NAAN,Mughlai,Side,99,True,True,159
ITM05202,R0286,Masala Papad,MASALA_PAPAD,North Indian,Side,69,True,False,4
ITM05203,R0286,Classic Mango Lassi,MANGO_LASSI,Beverage,Beverage,159,True,False,35
ITM05204,R0286,Spicy Masala Chaas,MASALA_CHAAS,Beverage,Beverage,59,True,True,104
ITM05205,R0287,Spicy Naan,NAAN,Mughlai,Side,69,True,False,35
ITM05206,R0287,Signature Rasam,RASAM,South Indian,Extension,39,True,False,16
ITM05207,R0287,Uttapam,UTTAPAM,South Indian,Main,169,True,False,40
ITM05208,R0287,Spicy Idli,IDLI,South Indian,Main,69,True,True,125
ITM05209,R0287,Dosa,DOSA,South Indian,Main,199,True,False,6
ITM05210,R0287,Chef's Payasam,PAYASAM,South Indian,Dessert,159,True,False,2
ITM05211,R0287,Special Brownie,BROWNIE,Dessert,Dessert,159,True,False,33
ITM05212,R0287,House Sambar,SAMBAR,South Indian,Extension,49,True,False,5
ITM05213,R0287,Chef's Coconut Chutney,COCONUT_CHUTNEY,South Indian,Extension,29,True,True,183
ITM05214,R0287,Classic Butter Chicken,BUTTER_CHICKEN,Mughlai,Main,309,False,False,35
ITM05215,R0287,Spicy Shrikhand,SHRIKHAND,Dessert,Dessert,89,True,False,11
ITM05216,R0287,Signature Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,129,True,False,29
ITM05217,R0287,Premium Kulfi,KULFI,Dessert,Dessert,79,True,False,34
ITM05218,R0287,Lassi,LASSI,Beverage,Beverage,99,True,False,37
ITM05219,R0287,Signature Filter Coffee,FILTER_COFFEE,South Indian,Beverage,59,True,False,33
ITM05220,R0287,Special Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,29
ITM05221,R0287,Classic Medu Vada,MEDU_VADA,South Indian,Side,79,True,False,35
ITM05222,R0287,Special Mango Lassi,MANGO_LASSI,Beverage,Beverage,89,True,False,4
ITM05223,R0287,Special Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,169,True,False,17
ITM05224,R0287,Cold Coffee,COLD_COFFEE,Beverage,Beverage,219,True,False,27
ITM05225,R0287,Seekh Kebab,SEEKH_KEBAB,Mughlai,Side,299,False,True,213
ITM05226,R0288,Classic Spring Rolls,SPRING_ROLLS,Chinese,Side,179,True,False,6
ITM05227,R0288,Masala Chaas,MASALA_CHAAS,Beverage,Beverage,79,True,False,33
ITM05228,R0288,Chef's Lassi,LASSI,Beverage,Beverage,119,True,True,395
ITM05229,R0288,House Dal Makhani,DAL_MAKHANI,North Indian,Main,489,True,False,11
ITM05230,R0288,Classic Chole Bhature,CHOLE_BHATURE,North Indian,Main,259,True,False,36
ITM05231,R0288,House Raita,RAITA,North Indian,Extension,109,True,False,30
ITM05232,R0288,Shrikhand,SHRIKHAND,Dessert,Dessert,229,True,False,38
ITM05233,R0288,Chef's Boondi Raita,BOONDI_RAITA,North Indian,Side,79,True,False,4
ITM05234,R0288,Signature Masala Papad,MASALA_PAPAD,North Indian,Side,49,True,False,3
ITM05235,R0288,Spicy Virgin Mojito,VIRGIN_MOJITO,Beverage,Beverage,219,True,False,15
ITM05236,R0288,Spicy Mango Lassi,MANGO_LASSI,Beverage,Beverage,209,True,False,17
ITM05237,R0288,House Cold Coffee,COLD_COFFEE,Beverage,Beverage,349,True,False,38
ITM05238,R0288,Signature Extra Bhatura,EXTRA_BHATURA,North Indian,Extension,79,True,True,107
ITM05239,R0288,Special Hakka Noodles,HAKKA_NOODLES,Chinese,Main,419,True,False,28
ITM05240,R0288,Premium Choco Lava Cake,CHOCO_LAVA_CAKE,Dessert,Dessert,179,True,False,32
